Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,5' UTR start,5' UTR end,3' UTR start,3' UTR end,Gene start (bp),Gene end (bp),Transcript start (bp),Transcript end (bp),Gene type,Strand,Chromosome/scaffold name
ENSMUSG00000102422,ENSMUSG00000102422.2,ENSMUST00000182006,ENSMUST00000182006.4,,,,,67799565,68533799,67799565,68533799,protein_coding,1,3
ENSMUSG00000102422,ENSMUSG00000102422.2,ENSMUST00000182006,ENSMUST00000182006.4,,,,,67799565,68533799,67799565,68533799,protein_coding,1,3
ENSMUSG00000102422,ENSMUSG00000102422.2,ENSMUST00000182006,ENSMUST00000182006.4,,,,,67799565,68533799,67799565,68533799,protein_coding,1,3
ENSMUSG00000102422,ENSMUSG00000102422.2,ENSMUST00000182006,ENSMUST00000182006.4,,,,,67799565,68533799,67799565,68533799,protein_coding,1,3
ENSMUSG00000102422,ENSMUSG00000102422.2,ENSMUST00000182006,ENSMUST00000182006.4,67799565,67799645,,,67799565,68533799,67799565,68533799,protein_coding,1,3
ENSMUSG00000106379,ENSMUSG00000106379.2,ENSMUST00000197992,ENSMUST00000197992.2,,,23478333,23480595,22951057,23480595,22951057,23480595,protein_coding,1,5
ENSMUSG00000106379,ENSMUSG00000106379.2,ENSMUST00000197992,ENSMUST00000197992.2,,,23426880,23426910,22951057,23480595,22951057,23480595,protein_coding,1,5
ENSMUSG00000106379,ENSMUSG00000106379.2,ENSMUST00000197992,ENSMUST00000197992.2,,,,,22951057,23480595,22951057,23480595,protein_coding,1,5
ENSMUSG00000106379,ENSMUSG00000106379.2,ENSMUST00000197992,ENSMUST00000197992.2,22951057,22951190,,,22951057,23480595,22951057,23480595,protein_coding,1,5
ENSMUSG00000106379,ENSMUSG00000106379.2,ENSMUST00000196406,ENSMUST00000196406.2,,,23478362,23480586,22951057,23480595,23305550,23480586,protein_coding,1,5
ENSMUSG00000106379,ENSMUSG00000106379.2,ENSMUST00000196406,ENSMUST00000196406.2,23307410,23307432,,,22951057,23480595,23305550,23480586,protein_coding,1,5
ENSMUSG00000106379,ENSMUSG00000106379.2,ENSMUST00000196406,ENSMUST00000196406.2,23305550,23305647,,,22951057,23480595,23305550,23480586,protein_coding,1,5
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,,,101413801,101414559,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,,,,,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,,,,,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,,,,,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,,,,,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,,,,,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,,,,,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,,,,,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000116336,ENSMUSG00000116336.3,ENSMUST00000230067,ENSMUST00000230067.3,101421979,101422054,,,101413801,101422054,101413801,101422054,protein_coding,-1,15
ENSMUSG00000071748,ENSMUSG00000071748.3,ENSMUST00000096420,ENSMUST00000096420.3,67864699,67864952,67865625,67868924,67864699,67868924,67864699,67868924,protein_coding,1,X
ENSMUSG00000043569,ENSMUSG00000043569.8,ENSMUST00000052500,ENSMUST00000052500.6,126629469,126629490,126628805,126628829,126628805,126644177,126628805,126644177,protein_coding,-1,X
ENSMUSG00000043569,ENSMUSG00000043569.8,ENSMUST00000052500,ENSMUST00000052500.6,126644050,126644177,,,126628805,126644177,126628805,126644177,protein_coding,-1,X
ENSMUSG00000121571,ENSMUSG00000121571.1,ENSMUST00000249242,ENSMUST00000249242.1,,,168710004,168710665,168699064,168710665,168699064,168710665,protein_coding,1,X
ENSMUSG00000121571,ENSMUSG00000121571.1,ENSMUST00000249242,ENSMUST00000249242.1,168699064,168699198,,,168699064,168710665,168699064,168710665,protein_coding,1,X
ENSMUSG00000118272,ENSMUSG00000118272.2,ENSMUST00000211073,ENSMUST00000211073.2,,,,,34840875,34841045,34840875,34841045,protein_coding,1,1
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000195280,ENSMUST00000195280.3,151081093,151081870,151077824,151080861,151077824,151110491,151077824,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000195280,ENSMUST00000195280.3,151110157,151110235,,,151077824,151110491,151077824,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000195280,ENSMUST00000195280.3,151110406,151110491,,,151077824,151110491,151077824,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000148326,ENSMUST00000148326.8,,,,,151077824,151110491,151081496,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000148326,ENSMUST00000148326.8,,,,,151077824,151110491,151081496,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000148326,ENSMUST00000148326.8,,,,,151077824,151110491,151081496,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000149098,ENSMUST00000149098.8,,,,,151077824,151110491,151081648,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000149098,ENSMUST00000149098.8,,,,,151077824,151110491,151081648,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000149098,ENSMUST00000149098.8,,,,,151077824,151110491,151081648,151110491,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000181635,ENSMUST00000181635.8,,,,,151077824,151110491,151081725,151110459,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000181635,ENSMUST00000181635.8,,,,,151077824,151110491,151081725,151110459,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000181635,ENSMUST00000181635.8,,,,,151077824,151110491,151081725,151110459,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000181635,ENSMUST00000181635.8,,,,,151077824,151110491,151081725,151110459,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000125102,ENSMUST00000125102.2,,,,,151077824,151110491,151098212,151101007,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000125102,ENSMUST00000125102.2,,,,,151077824,151110491,151098212,151101007,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000125102,ENSMUST00000125102.2,,,,,151077824,151110491,151098212,151101007,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000141922,ENSMUST00000141922.8,,,,,151077824,151110491,151098308,151110466,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000141922,ENSMUST00000141922.8,,,,,151077824,151110491,151098308,151110466,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000141922,ENSMUST00000141922.8,,,,,151077824,151110491,151098308,151110466,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000141922,ENSMUST00000141922.8,,,,,151077824,151110491,151098308,151110466,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000154085,ENSMUST00000154085.2,,,,,151077824,151110491,151102793,151110466,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000154085,ENSMUST00000154085.2,,,,,151077824,151110491,151102793,151110466,protein_coding,-1,X
ENSMUSG00000087403,ENSMUSG00000087403.10,ENSMUST00000154085,ENSMUST00000154085.2,,,,,151077824,151110491,151102793,151110466,protein_coding,-1,X
ENSMUSG00000109523,ENSMUSG00000109523.2,ENSMUST00000207684,ENSMUST00000207684.2,,,70784128,70784237,70782467,70784237,70782467,70784237,protein_coding,1,8
ENSMUSG00000109523,ENSMUSG00000109523.2,ENSMUST00000207684,ENSMUST00000207684.2,70782467,70782631,,,70782467,70784237,70782467,70784237,protein_coding,1,8
ENSMUSG00000115115,ENSMUSG00000115115.2,ENSMUST00000226560,ENSMUST00000226560.2,,,,,119922193,119951170,119922193,119951170,protein_coding,1,4
ENSMUSG00000115115,ENSMUSG00000115115.2,ENSMUST00000226560,ENSMUST00000226560.2,,,,,119922193,119951170,119922193,119951170,protein_coding,1,4
ENSMUSG00000108976,ENSMUSG00000108976.2,ENSMUST00000207856,ENSMUST00000207856.2,181298827,181299012,,,181298827,181301260,181298827,181301260,protein_coding,1,2
ENSMUSG00000108976,ENSMUSG00000108976.2,ENSMUST00000207856,ENSMUST00000207856.2,,,181301259,181301260,181298827,181301260,181298827,181301260,protein_coding,1,2
ENSMUSG00000108976,ENSMUSG00000108976.2,ENSMUST00000207856,ENSMUST00000207856.2,,,,,181298827,181301260,181298827,181301260,protein_coding,1,2
ENSMUSG00000108976,ENSMUSG00000108976.2,ENSMUST00000207856,ENSMUST00000207856.2,,,,,181298827,181301260,181298827,181301260,protein_coding,1,2
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000125965,ENSMUST00000125965.8,,,146350950,146352040,146350950,146391347,146350950,146391347,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000125965,ENSMUST00000125965.8,,,,,146350950,146391347,146350950,146391347,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000125965,ENSMUST00000125965.8,146386570,146386602,,,146350950,146391347,146350950,146391347,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000125965,ENSMUST00000125965.8,146391191,146391347,,,146350950,146391347,146350950,146391347,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000124931,ENSMUST00000124931.8,,,,,146350950,146391347,146351847,146388165,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000124931,ENSMUST00000124931.8,146386570,146386602,,,146350950,146391347,146351847,146388165,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000124931,ENSMUST00000124931.8,146387797,146388165,,,146350950,146391347,146351847,146388165,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000124931,ENSMUST00000124931.8,,,146351847,146352040,146350950,146391347,146351847,146388165,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000147113,ENSMUST00000147113.2,,,146351858,146352040,146350950,146391347,146351858,146388277,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000147113,ENSMUST00000147113.2,,,,,146350950,146391347,146351858,146388277,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000147113,ENSMUST00000147113.2,146386570,146386602,,,146350950,146391347,146351858,146388277,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000147113,ENSMUST00000147113.2,146388074,146388277,,,146350950,146391347,146351858,146388277,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000197989,ENSMUST00000197989.2,,,146351943,146352040,146350950,146391347,146351943,146391230,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000197989,ENSMUST00000197989.2,146368534,146368537,,,146350950,146391347,146351943,146391230,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000197989,ENSMUST00000197989.2,146390688,146390884,,,146350950,146391347,146351943,146391230,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000197989,ENSMUST00000197989.2,146391191,146391230,,,146350950,146391347,146351943,146391230,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000144837,ENSMUST00000144837.2,,,,,146350950,146391347,146386205,146391226,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000144837,ENSMUST00000144837.2,,,,,146350950,146391347,146386205,146391226,protein_coding,-1,3
ENSMUSG00000048652,ENSMUSG00000048652.13,ENSMUST00000144837,ENSMUST00000144837.2,,,,,146350950,146391347,146386205,146391226,protein_coding,-1,3
ENSMUSG00000110622,ENSMUSG00000110622.2,ENSMUST00000212436,ENSMUST00000212436.2,71156106,71156146,,,71156106,71170299,71156106,71170299,protein_coding,1,8
ENSMUSG00000110622,ENSMUSG00000110622.2,ENSMUST00000212436,ENSMUST00000212436.2,,,71170217,71170299,71156106,71170299,71156106,71170299,protein_coding,1,8
ENSMUSG00000110622,ENSMUSG00000110622.2,ENSMUST00000212436,ENSMUST00000212436.2,71160779,71160808,,,71156106,71170299,71156106,71170299,protein_coding,1,8
ENSMUSG00000110622,ENSMUSG00000110622.2,ENSMUST00000212436,ENSMUST00000212436.2,71160268,71160392,,,71156106,71170299,71156106,71170299,protein_coding,1,8
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000238885,ENSMUST00000238885.2,,,82520388,82522381,82520388,82526247,82520388,82526247,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000238885,ENSMUST00000238885.2,,,82522776,82522964,82520388,82526247,82520388,82526247,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000238885,ENSMUST00000238885.2,,,82523185,82523326,82520388,82526247,82520388,82526247,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000238885,ENSMUST00000238885.2,,,82523466,82523642,82520388,82526247,82520388,82526247,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000238885,ENSMUST00000238885.2,,,82524307,82524467,82520388,82526247,82520388,82526247,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000238885,ENSMUST00000238885.2,,,82524549,82524659,82520388,82526247,82520388,82526247,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000238885,ENSMUST00000238885.2,82526175,82526247,,,82520388,82526247,82520388,82526247,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,,,82520951,82521032,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,,,,,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,,,,,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,,,,,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,,,,,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,,,,,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,,,,,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,,,,,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000118516,ENSMUSG00000118516.2,ENSMUST00000239057,ENSMUST00000239057.2,82526175,82526226,,,82520388,82526247,82520951,82526226,protein_coding,-1,15
ENSMUSG00000100704,ENSMUSG00000100704.2,ENSMUST00000187738,ENSMUST00000187738.2,88118498,88118517,,,88117376,88156136,88117376,88156136,protein_coding,1,5
ENSMUSG00000100704,ENSMUSG00000100704.2,ENSMUST00000187738,ENSMUST00000187738.2,88117376,88117415,,,88117376,88156136,88117376,88156136,protein_coding,1,5
ENSMUSG00000100704,ENSMUSG00000100704.2,ENSMUST00000187738,ENSMUST00000187738.2,,,88155888,88156136,88117376,88156136,88117376,88156136,protein_coding,1,5
ENSMUSG00000100704,ENSMUSG00000100704.2,ENSMUST00000187738,ENSMUST00000187738.2,,,88152592,88152641,88117376,88156136,88117376,88156136,protein_coding,1,5
ENSMUSG00000100704,ENSMUSG00000100704.2,ENSMUST00000187738,ENSMUST00000187738.2,,,,,88117376,88156136,88117376,88156136,protein_coding,1,5
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139367924,139367997,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139365686,139365873,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139364497,139364571,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139364270,139364419,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139362917,139363018,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139362700,139362855,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139361975,139362022,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139361208,139361300,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139361026,139361119,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139350431,139350508,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139347255,139347289,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139389288,139389497,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,,,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,,,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,139330497,139330548,,,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,,,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,,,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,,,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139382217,139382374,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139380846,139381070,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139372290,139372412,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139371423,139371544,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139370701,139370853,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139369825,139369872,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139369388,139369584,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,,,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,,,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139389930,139390002,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139387035,139387811,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000094439,ENSMUSG00000094439.2,ENSMUST00000178644,ENSMUST00000178644.2,,,139382555,139382855,139330497,139390002,139330497,139390002,protein_coding,1,4
ENSMUSG00000108900,ENSMUSG00000108900.2,ENSMUST00000207913,ENSMUST00000207913.2,,,71972764,71973878,71972764,71978355,71972764,71978355,protein_coding,-1,8
ENSMUSG00000108900,ENSMUSG00000108900.2,ENSMUST00000207913,ENSMUST00000207913.2,,,,,71972764,71978355,71972764,71978355,protein_coding,-1,8
ENSMUSG00000108900,ENSMUSG00000108900.2,ENSMUST00000207913,ENSMUST00000207913.2,,,,,71972764,71978355,71972764,71978355,protein_coding,-1,8
ENSMUSG00000108900,ENSMUSG00000108900.2,ENSMUST00000207913,ENSMUST00000207913.2,,,,,71972764,71978355,71972764,71978355,protein_coding,-1,8
ENSMUSG00000121587,ENSMUSG00000121587.1,ENSMUST00000177994,ENSMUST00000177994.8,,,152805776,152805895,152805776,152816823,152805776,152816823,protein_coding,-1,X
ENSMUSG00000121587,ENSMUSG00000121587.1,ENSMUST00000177994,ENSMUST00000177994.8,152815448,152815528,,,152805776,152816823,152805776,152816823,protein_coding,-1,X
ENSMUSG00000121587,ENSMUSG00000121587.1,ENSMUST00000177994,ENSMUST00000177994.8,152816755,152816823,,,152805776,152816823,152805776,152816823,protein_coding,-1,X
ENSMUSG00000096867,ENSMUSG00000096867.2,ENSMUST00000144098,ENSMUST00000144098.2,,,152826982,152827101,152826982,152838035,152826982,152838035,protein_coding,-1,X
ENSMUSG00000096867,ENSMUSG00000096867.2,ENSMUST00000144098,ENSMUST00000144098.2,152836660,152836740,,,152826982,152838035,152826982,152838035,protein_coding,-1,X
ENSMUSG00000096867,ENSMUSG00000096867.2,ENSMUST00000144098,ENSMUST00000144098.2,152837967,152838035,,,152826982,152838035,152826982,152838035,protein_coding,-1,X
ENSMUSG00000094592,ENSMUSG00000094592.2,ENSMUST00000112565,ENSMUST00000112565.2,152902307,152902387,,,152892629,152903681,152892629,152903681,protein_coding,-1,X
ENSMUSG00000094592,ENSMUSG00000094592.2,ENSMUST00000112565,ENSMUST00000112565.2,152903613,152903681,,,152892629,152903681,152892629,152903681,protein_coding,-1,X
ENSMUSG00000094592,ENSMUSG00000094592.2,ENSMUST00000112565,ENSMUST00000112565.2,,,152892629,152892748,152892629,152903681,152892629,152903681,protein_coding,-1,X
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,8555285,8555322,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,8654815,8655145,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000084902,ENSMUSG00000084902.3,ENSMUST00000144914,ENSMUST00000144914.3,,,,,8555285,8655145,8555285,8655145,protein_coding,1,14
ENSMUSG00000110221,ENSMUSG00000110221.2,ENSMUST00000210663,ENSMUST00000210663.2,,,4901449,4901978,4901449,4909515,4901449,4909515,protein_coding,-1,7
