Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,5' UTR start,5' UTR end,3' UTR start,3' UTR end,Gene start (bp),Gene end (bp),Transcript start (bp),Transcript end (bp),Gene type,Strand,Chromosome/scaffold name
ENSMUSG00000094962,ENSMUSG00000094962.2,ENSMUST00000179544,ENSMUST00000179544.2,,,,,55369406,55379631,55369406,55379631,protein_coding,-1,3
ENSMUSG00000094962,ENSMUSG00000094962.2,ENSMUST00000179544,ENSMUST00000179544.2,,,,,55369406,55379631,55369406,55379631,protein_coding,-1,3
ENSMUSG00000094856,ENSMUSG00000094856.2,ENSMUST00000166899,ENSMUST00000166899.3,,,,,137377285,137378301,137377285,137378301,protein_coding,1,3
ENSMUSG00000092123,ENSMUSG00000092123.2,ENSMUST00000166589,ENSMUST00000166589.2,,,,,155577730,155577786,155577730,155577786,protein_coding,-1,2
ENSMUSG00000096949,ENSMUSG00000096949.2,ENSMUST00000180627,ENSMUST00000180627.2,,,,,111881790,111882440,111881790,111882440,protein_coding,1,5
ENSMUSG00000096949,ENSMUSG00000096949.2,ENSMUST00000180627,ENSMUST00000180627.2,,,,,111881790,111882440,111881790,111882440,protein_coding,1,5
ENSMUSG00000079333,ENSMUSG00000079333.4,ENSMUST00000168858,ENSMUST00000168858.2,,,,,81749192,81749352,81749192,81749352,protein_coding,1,17
ENSMUSG00000079333,ENSMUSG00000079333.4,ENSMUST00000168858,ENSMUST00000168858.2,,,,,81749192,81749352,81749192,81749352,protein_coding,1,17
ENSMUSG00000091109,ENSMUSG00000091109.2,ENSMUST00000165358,ENSMUST00000165358.2,,,,,96627241,96627628,96627241,96627628,protein_coding,1,13
ENSMUSG00000091109,ENSMUSG00000091109.2,ENSMUST00000165358,ENSMUST00000165358.2,,,,,96627241,96627628,96627241,96627628,protein_coding,1,13
ENSMUSG00000078620,ENSMUSG00000078620.2,ENSMUST00000106852,ENSMUST00000106852.2,,,,,103646682,103653692,103646682,103653692,protein_coding,1,3
ENSMUSG00000078620,ENSMUSG00000078620.2,ENSMUST00000106852,ENSMUST00000106852.2,,,,,103646682,103653692,103646682,103653692,protein_coding,1,3
ENSMUSG00000071586,ENSMUSG00000071586.5,ENSMUST00000096145,ENSMUST00000096145.5,,,,,102412157,102412321,102412157,102412321,protein_coding,1,15
ENSMUSG00000097078,ENSMUSG00000097078.2,ENSMUST00000181601,ENSMUST00000181601.2,88640042,88640210,88640673,88641079,88640042,88641079,88640042,88641079,protein_coding,1,4
ENSMUSG00000053706,ENSMUSG00000053706.3,ENSMUST00000066298,ENSMUST00000066298.3,61271744,61273372,61269671,61271212,61269671,61273372,61269671,61273372,protein_coding,-1,3
ENSMUSG00000095316,ENSMUSG00000095316.2,ENSMUST00000096511,ENSMUST00000096511.5,,,,,21040678,21041892,21040678,21041892,protein_coding,-1,X
ENSMUSG00000095316,ENSMUSG00000095316.2,ENSMUST00000096511,ENSMUST00000096511.5,,,,,21040678,21041892,21040678,21041892,protein_coding,-1,X
ENSMUSG00000095316,ENSMUSG00000095316.2,ENSMUST00000096511,ENSMUST00000096511.5,,,,,21040678,21041892,21040678,21041892,protein_coding,-1,X
ENSMUSG00000091347,ENSMUSG00000091347.3,ENSMUST00000167981,ENSMUST00000167981.3,,,,,66375133,66375387,66375133,66375387,protein_coding,-1,13
ENSMUSG00000116166,ENSMUSG00000116166.2,ENSMUST00000177826,ENSMUST00000177826.2,,,,,8861294,8864622,8861294,8864622,protein_coding,1,19
ENSMUSG00000116166,ENSMUSG00000116166.2,ENSMUST00000177826,ENSMUST00000177826.2,,,,,8861294,8864622,8861294,8864622,protein_coding,1,19
ENSMUSG00000116166,ENSMUSG00000116166.2,ENSMUST00000177826,ENSMUST00000177826.2,,,,,8861294,8864622,8861294,8864622,protein_coding,1,19
ENSMUSG00000079286,ENSMUSG00000079286.2,ENSMUST00000112062,ENSMUST00000112062.2,,,,,72801892,72817060,72801892,72817060,protein_coding,-1,2
ENSMUSG00000079286,ENSMUSG00000079286.2,ENSMUST00000112062,ENSMUST00000112062.2,,,,,72801892,72817060,72801892,72817060,protein_coding,-1,2
ENSMUSG00000078953,ENSMUSG00000078953.2,ENSMUST00000109447,ENSMUST00000109447.2,,,,,105048199,105048419,105048199,105048419,protein_coding,1,8
ENSMUSG00000078953,ENSMUSG00000078953.2,ENSMUST00000109447,ENSMUST00000109447.2,,,,,105048199,105048419,105048199,105048419,protein_coding,1,8
ENSMUSG00000078953,ENSMUSG00000078953.2,ENSMUST00000109447,ENSMUST00000109447.2,,,,,105048199,105048419,105048199,105048419,protein_coding,1,8
ENSMUSG00000079264,ENSMUSG00000079264.2,ENSMUST00000111844,ENSMUST00000111844.2,,,,,140675010,140701779,140675010,140701779,protein_coding,1,6
ENSMUSG00000079264,ENSMUSG00000079264.2,ENSMUST00000111844,ENSMUST00000111844.2,,,,,140675010,140701779,140675010,140701779,protein_coding,1,6
ENSMUSG00000090408,ENSMUSG00000090408.2,ENSMUST00000166353,ENSMUST00000166353.2,,,,,67272794,67282496,67272794,67282496,protein_coding,-1,3
ENSMUSG00000090408,ENSMUSG00000090408.2,ENSMUST00000166353,ENSMUST00000166353.2,,,,,67272794,67282496,67272794,67282496,protein_coding,-1,3
ENSMUSG00000078604,ENSMUSG00000078604.2,ENSMUST00000106703,ENSMUST00000106703.2,,,,,107538638,107540406,107538638,107540406,protein_coding,1,3
ENSMUSG00000078604,ENSMUSG00000078604.2,ENSMUST00000106703,ENSMUST00000106703.2,,,,,107538638,107540406,107538638,107540406,protein_coding,1,3
ENSMUSG00000078604,ENSMUSG00000078604.2,ENSMUST00000106703,ENSMUST00000106703.2,,,,,107538638,107540406,107538638,107540406,protein_coding,1,3
ENSMUSG00000092004,ENSMUSG00000092004.2,ENSMUST00000166681,ENSMUST00000166681.2,,,,,115204304,115236255,115204304,115236255,protein_coding,1,6
ENSMUSG00000092004,ENSMUSG00000092004.2,ENSMUST00000166681,ENSMUST00000166681.2,,,,,115204304,115236255,115204304,115236255,protein_coding,1,6
ENSMUSG00000091159,ENSMUSG00000091159.2,ENSMUST00000168332,ENSMUST00000168332.2,,,,,22365586,22373358,22365586,22373358,protein_coding,1,9
ENSMUSG00000091159,ENSMUSG00000091159.2,ENSMUST00000168332,ENSMUST00000168332.2,,,,,22365586,22373358,22365586,22373358,protein_coding,1,9
ENSMUSG00000079439,ENSMUSG00000079439.2,ENSMUST00000113257,ENSMUST00000113257.2,,,,,88258426,88259389,88258426,88259389,protein_coding,-1,5
ENSMUSG00000079439,ENSMUSG00000079439.2,ENSMUST00000113257,ENSMUST00000113257.2,,,,,88258426,88259389,88258426,88259389,protein_coding,-1,5
ENSMUSG00000079438,ENSMUSG00000079438.2,ENSMUST00000113255,ENSMUST00000113255.2,,,,,88301882,88301958,88301882,88301958,protein_coding,-1,5
ENSMUSG00000079438,ENSMUSG00000079438.2,ENSMUST00000113255,ENSMUST00000113255.2,,,,,88301882,88301958,88301882,88301958,protein_coding,-1,5
ENSMUSG00000116184,ENSMUSG00000116184.2,ENSMUST00000076791,ENSMUST00000076791.4,5037117,5037550,5037968,5038245,5037117,5038245,5037117,5038245,protein_coding,1,7
ENSMUSG00000091306,ENSMUSG00000091306.3,ENSMUST00000169818,ENSMUST00000169818.3,,,,,54878409,54885750,54878409,54885750,protein_coding,1,14
ENSMUSG00000091306,ENSMUSG00000091306.3,ENSMUST00000169818,ENSMUST00000169818.3,,,,,54878409,54885750,54878409,54885750,protein_coding,1,14
ENSMUSG00000091306,ENSMUSG00000091306.3,ENSMUST00000169818,ENSMUST00000169818.3,,,,,54878409,54885750,54878409,54885750,protein_coding,1,14
ENSMUSG00000091306,ENSMUSG00000091306.3,ENSMUST00000169818,ENSMUST00000169818.3,,,,,54878409,54885750,54878409,54885750,protein_coding,1,14
ENSMUSG00000054116,ENSMUSG00000054116.2,ENSMUST00000066954,ENSMUST00000066954.2,,,,,25427846,25428151,25427846,25428151,protein_coding,-1,5
ENSMUSG00000090889,ENSMUSG00000090889.2,ENSMUST00000085949,ENSMUST00000085949.5,,,,,55214390,55214482,55214390,55214482,protein_coding,1,14
ENSMUSG00000074210,ENSMUSG00000074210.4,ENSMUST00000098585,ENSMUST00000098585.4,30021165,30021341,30021774,30022897,30021165,30022897,30021165,30022897,protein_coding,1,7
ENSMUSG00000096930,ENSMUSG00000096930.2,ENSMUST00000181745,ENSMUST00000181745.2,56740070,56740816,56741198,56741377,56740070,56741377,56740070,56741377,protein_coding,1,4
ENSMUSG00000096968,ENSMUSG00000096968.2,ENSMUST00000180542,ENSMUST00000180542.2,170712634,170712677,170713029,170713450,170712634,170713450,170712634,170713450,protein_coding,1,1
ENSMUSG00000079016,ENSMUSG00000079016.2,ENSMUST00000109987,ENSMUST00000109987.2,,,,,72967338,72967480,72967338,72967480,protein_coding,-1,8
ENSMUSG00000079016,ENSMUSG00000079016.2,ENSMUST00000109987,ENSMUST00000109987.2,,,,,72967338,72967480,72967338,72967480,protein_coding,-1,8
ENSMUSG00000074215,ENSMUSG00000074215.3,ENSMUST00000098592,ENSMUST00000098592.3,84791113,84791766,84790190,84790776,84790190,84791766,84790190,84791766,protein_coding,-1,8
ENSMUSG00000078840,ENSMUSG00000078840.2,ENSMUST00000108743,ENSMUST00000108743.2,,,,,129855578,129858142,129855578,129858142,protein_coding,-1,8
ENSMUSG00000078840,ENSMUSG00000078840.2,ENSMUST00000108743,ENSMUST00000108743.2,,,,,129855578,129858142,129855578,129858142,protein_coding,-1,8
ENSMUSG00000078840,ENSMUSG00000078840.2,ENSMUST00000108743,ENSMUST00000108743.2,,,,,129855578,129858142,129855578,129858142,protein_coding,-1,8
ENSMUSG00000078840,ENSMUSG00000078840.2,ENSMUST00000108743,ENSMUST00000108743.2,,,,,129855578,129858142,129855578,129858142,protein_coding,-1,8
ENSMUSG00000078840,ENSMUSG00000078840.2,ENSMUST00000108743,ENSMUST00000108743.2,,,,,129855578,129858142,129855578,129858142,protein_coding,-1,8
ENSMUSG00000078840,ENSMUSG00000078840.2,ENSMUST00000108743,ENSMUST00000108743.2,,,,,129855578,129858142,129855578,129858142,protein_coding,-1,8
ENSMUSG00000078840,ENSMUSG00000078840.2,ENSMUST00000108743,ENSMUST00000108743.2,,,,,129855578,129858142,129855578,129858142,protein_coding,-1,8
ENSMUSG00000090353,ENSMUSG00000090353.3,ENSMUST00000164042,ENSMUST00000164042.3,,,,,126057020,126058132,126057020,126058132,protein_coding,1,2
ENSMUSG00000091041,ENSMUSG00000091041.2,ENSMUST00000165700,ENSMUST00000165700.2,,,,,110809435,110829385,110809435,110829385,protein_coding,-1,8
ENSMUSG00000091041,ENSMUSG00000091041.2,ENSMUST00000165700,ENSMUST00000165700.2,,,,,110809435,110829385,110809435,110829385,protein_coding,-1,8
ENSMUSG00000079416,ENSMUSG00000079416.2,ENSMUST00000112956,ENSMUST00000112956.2,,,,,98700554,98701603,98700554,98701603,protein_coding,1,5
ENSMUSG00000079416,ENSMUSG00000079416.2,ENSMUST00000112956,ENSMUST00000112956.2,,,,,98700554,98701603,98700554,98701603,protein_coding,1,5
ENSMUSG00000079416,ENSMUSG00000079416.2,ENSMUST00000112956,ENSMUST00000112956.2,,,,,98700554,98701603,98700554,98701603,protein_coding,1,5
ENSMUSG00000094293,ENSMUSG00000094293.2,ENSMUST00000178882,ENSMUST00000178882.2,,,,,42091207,42092287,42091207,42092287,protein_coding,1,4
ENSMUSG00000094293,ENSMUSG00000094293.2,ENSMUST00000178882,ENSMUST00000178882.2,,,,,42091207,42092287,42091207,42092287,protein_coding,1,4
ENSMUSG00000090592,ENSMUSG00000090592.3,ENSMUST00000167906,ENSMUST00000167906.3,,,,,13355330,13358049,13355330,13358049,protein_coding,-1,9
ENSMUSG00000090592,ENSMUSG00000090592.3,ENSMUST00000167906,ENSMUST00000167906.3,,,,,13355330,13358049,13355330,13358049,protein_coding,-1,9
ENSMUSG00000096734,ENSMUSG00000096734.2,ENSMUST00000178787,ENSMUST00000178787.2,,,,,124252714,124252776,124252714,124252776,protein_coding,-1,9
ENSMUSG00000079010,ENSMUSG00000079010.2,ENSMUST00000109941,ENSMUST00000109941.2,,,,,4570067,4571698,4570067,4571698,protein_coding,1,11
ENSMUSG00000079010,ENSMUSG00000079010.2,ENSMUST00000109941,ENSMUST00000109941.2,,,,,4570067,4571698,4570067,4571698,protein_coding,1,11
ENSMUSG00000097854,ENSMUSG00000097854.2,ENSMUST00000181321,ENSMUST00000181321.2,,,,,79746690,79746974,79746690,79746974,protein_coding,1,10
ENSMUSG00000078481,ENSMUSG00000078481.2,ENSMUST00000105564,ENSMUST00000105564.2,,,,,10557092,10557602,10557092,10557602,protein_coding,1,10
ENSMUSG00000078481,ENSMUSG00000078481.2,ENSMUST00000105564,ENSMUST00000105564.2,,,,,10557092,10557602,10557092,10557602,protein_coding,1,10
ENSMUSG00000096923,ENSMUSG00000096923.2,ENSMUST00000181545,ENSMUST00000181545.2,,,6150443,6151643,6150029,6151643,6150029,6151643,protein_coding,1,11
ENSMUSG00000079175,ENSMUSG00000079175.2,ENSMUST00000111107,ENSMUST00000111107.2,,,,,104922363,104924105,104922363,104924105,protein_coding,1,2
ENSMUSG00000079175,ENSMUSG00000079175.2,ENSMUST00000111107,ENSMUST00000111107.2,,,,,104922363,104924105,104922363,104924105,protein_coding,1,2
ENSMUSG00000079039,ENSMUSG00000079039.2,ENSMUST00000110225,ENSMUST00000110225.2,,,,,130975417,130976135,130975417,130976135,protein_coding,1,2
ENSMUSG00000079039,ENSMUSG00000079039.2,ENSMUST00000110225,ENSMUST00000110225.2,,,,,130975417,130976135,130975417,130976135,protein_coding,1,2
ENSMUSG00000078912,ENSMUSG00000078912.3,ENSMUST00000109160,ENSMUST00000109160.3,,,,,169424765,169429665,169424765,169429665,protein_coding,-1,2
ENSMUSG00000078912,ENSMUSG00000078912.3,ENSMUST00000109160,ENSMUST00000109160.3,,,,,169424765,169429665,169424765,169429665,protein_coding,-1,2
ENSMUSG00000078912,ENSMUSG00000078912.3,ENSMUST00000109160,ENSMUST00000109160.3,,,,,169424765,169429665,169424765,169429665,protein_coding,-1,2
ENSMUSG00000078912,ENSMUSG00000078912.3,ENSMUST00000109160,ENSMUST00000109160.3,,,,,169424765,169429665,169424765,169429665,protein_coding,-1,2
ENSMUSG00000078912,ENSMUSG00000078912.3,ENSMUST00000109160,ENSMUST00000109160.3,,,,,169424765,169429665,169424765,169429665,protein_coding,-1,2
ENSMUSG00000078912,ENSMUSG00000078912.3,ENSMUST00000109160,ENSMUST00000109160.3,,,,,169424765,169429665,169424765,169429665,protein_coding,-1,2
ENSMUSG00000095346,ENSMUSG00000095346.2,ENSMUST00000177616,ENSMUST00000177616.2,,,,,68084604,68103764,68084604,68103764,protein_coding,-1,5
ENSMUSG00000095346,ENSMUSG00000095346.2,ENSMUST00000177616,ENSMUST00000177616.2,,,,,68084604,68103764,68084604,68103764,protein_coding,-1,5
ENSMUSG00000078197,ENSMUSG00000078197.3,ENSMUST00000104994,ENSMUST00000104994.3,,,,,139993963,139995452,139993963,139995452,protein_coding,1,2
ENSMUSG00000078197,ENSMUSG00000078197.3,ENSMUST00000104994,ENSMUST00000104994.3,,,,,139993963,139995452,139993963,139995452,protein_coding,1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,174172112,174172227,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,174176005,174176067,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,,,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000090625,ENSMUSG00000090625.2,ENSMUST00000168292,ENSMUST00000168292.2,174188158,174188505,,,174172112,174188505,174172112,174188505,protein_coding,-1,2
ENSMUSG00000091441,ENSMUSG00000091441.2,ENSMUST00000170892,ENSMUST00000170892.2,,,,,140609044,140609533,140609044,140609533,protein_coding,1,7
ENSMUSG00000091441,ENSMUSG00000091441.2,ENSMUST00000170892,ENSMUST00000170892.2,,,,,140609044,140609533,140609044,140609533,protein_coding,1,7
ENSMUSG00000094462,ENSMUSG00000094462.2,ENSMUST00000179470,ENSMUST00000179470.2,,,,,42227890,42228012,42227890,42228012,protein_coding,-1,7
ENSMUSG00000092157,ENSMUSG00000092157.2,ENSMUST00000171515,ENSMUST00000171515.2,,,,,81919050,81929388,81919050,81929388,protein_coding,-1,11
ENSMUSG00000092157,ENSMUSG00000092157.2,ENSMUST00000171515,ENSMUST00000171515.2,,,,,81919050,81929388,81919050,81929388,protein_coding,-1,11
ENSMUSG00000079353,ENSMUSG00000079353.3,ENSMUST00000112589,ENSMUST00000112589.3,,,,,58749446,58797630,58749446,58797630,protein_coding,1,2
ENSMUSG00000079353,ENSMUSG00000079353.3,ENSMUST00000112589,ENSMUST00000112589.3,,,,,58749446,58797630,58749446,58797630,protein_coding,1,2
ENSMUSG00000075006,ENSMUSG00000075006.3,ENSMUST00000099666,ENSMUST00000099666.3,,,,,103898392,103898895,103898392,103898895,protein_coding,-1,2
ENSMUSG00000075006,ENSMUSG00000075006.3,ENSMUST00000099666,ENSMUST00000099666.3,,,,,103898392,103898895,103898392,103898895,protein_coding,-1,2
ENSMUSG00000074735,ENSMUSG00000074735.3,ENSMUST00000063463,ENSMUST00000063463.6,,,,,150096438,150097511,150096438,150097511,protein_coding,-1,2
ENSMUSG00000074735,ENSMUSG00000074735.3,ENSMUST00000063463,ENSMUST00000063463.6,,,,,150096438,150097511,150096438,150097511,protein_coding,-1,2
